email_id,campaign_type,subject_line,sent_date,device_type,region,customer_segment,delivered,opened,clicked,converted,unsubscribed
EM100327,Promotional,Version_A,2025-02-25,Desktop,West,VIP,1,0,0,0,0
EM100328,Promotional,Version_A,2025-03-29,Desktop,West,Returning,0,0,0,0,0
EM100329,Welcome,Version_B,2024-12-28,Desktop,East,Returning,1,0,0,0,0
EM100330,Promotional,Version_B,2025-05-15,Mobile,South,New,1,0,0,0,0
EM100331,Newsletter,Version_B,2025-02-01,Desktop,South,New,1,0,0,0,0
EM100332,Welcome,Version_A,2025-06-03,Desktop,South,New,1,1,0,0,0
EM100333,Welcome,Version_B,2024-12-17,Mobile,East,VIP,1,1,0,0,0
EM100334,Welcome,Version_A,2025-01-06,Desktop,North,New,1,1,0,0,0
EM100335,Welcome,Version_B,2025-05-11,Mobile,East,Returning,1,0,0,0,0
EM100336,Newsletter,Version_A,2025-04-02,Desktop,North,Returning,1,1,0,0,0
EM100337,Newsletter,Version_A,2025-05-06,Mobile,East,Returning,1,0,0,0,0
EM100338,Promotional,Version_A,2025-01-26,Desktop,South,New,1,0,0,0,0
EM100339,Welcome,Version_B,2025-02-23,Tablet,South,Returning,1,1,0,0,0
EM100340,Promotional,Version_A,2025-05-24,Tablet,South,New,1,1,0,0,0
EM100341,Promotional,Version_B,2025-02-07,Mobile,East,VIP,1,0,0,0,0
EM100342,Welcome,Version_A,2025-04-19,Mobile,West,New,1,1,0,0,0
EM100343,Promotional,Version_B,2025-03-06,Mobile,East,New,1,1,0,0,0
EM100344,Promotional,Version_B,2025-01-24,Desktop,North,New,1,0,0,0,0
EM100345,Promotional,Version_A,2025-05-09,Desktop,East,Returning,1,1,1,0,0
EM100346,Promotional,Version_A,2025-04-24,Mobile,North,New,1,0,0,0,0
EM100347,Welcome,Version_B,2024-12-17,Mobile,East,Returning,1,1,0,0,0
EM100348,Promotional,Version_B,2025-03-24,Tablet,West,New,1,0,0,0,0
EM100349,Promotional,Version_A,2025-05-07,Mobile,West,New,1,1,0,0,0
EM100350,Promotional,Version_B,2025-06-03,Mobile,South,Returning,1,0,0,0,0
EM100351,Newsletter,Version_B,2025-01-06,Mobile,West,New,1,0,0,0,0
EM100352,Promotional,Version_A,2025-05-06,Mobile,East,Returning,1,1,0,0,0
EM100353,Welcome,Version_B,2025-04-20,Desktop,West,Returning,1,1,0,0,0
EM100354,Welcome,Version_A,2025-02-10,Tablet,South,VIP,1,0,0,0,0
EM100355,Promotional,Version_A,2025-05-31,Desktop,East,New,1,1,1,0,0
EM100356,Welcome,Version_B,2025-04-11,Mobile,North,Returning,0,0,0,0,0
EM100357,Promotional,Version_A,2025-05-29,Desktop,East,VIP,1,0,0,0,0
EM100358,Newsletter,Version_A,2025-04-10,Mobile,South,Returning,1,0,0,0,0
EM100359,Promotional,Version_B,2025-03-06,Mobile,West,New,1,0,0,0,0
EM100360,Promotional,Version_B,2025-03-26,Tablet,West,Returning,1,0,0,0,0
EM100361,Promotional,Version_B,2025-04-27,Mobile,East,VIP,1,1,0,0,0
EM100362,Promotional,Version_B,2025-04-01,Mobile,North,New,1,1,0,0,0
EM100363,Promotional,Version_B,2025-01-29,Tablet,North,Returning,1,0,0,0,0
EM100364,Newsletter,Version_A,2024-12-20,Mobile,North,Returning,1,0,0,0,0
EM100365,Promotional,Version_A,2025-04-16,Desktop,North,New,1,0,0,0,0
EM100366,Newsletter,Version_B,2025-03-16,Tablet,East,New,1,0,0,0,0
EM100367,Newsletter,Version_A,2025-05-11,Mobile,West,New,1,0,0,0,0
EM100368,Welcome,Version_B,2025-01-02,Mobile,North,New,0,0,0,0,0
EM100369,Welcome,Version_B,2024-12-28,Mobile,East,VIP,1,1,0,0,0
EM100370,Welcome,Version_A,2025-02-17,Mobile,East,Returning,1,1,1,1,0
EM100371,Welcome,Version_B,2025-03-20,Mobile,East,Returning,1,1,1,0,0
EM100372,Welcome,Version_B,2025-05-20,Desktop,North,Returning,1,0,0,0,0
EM100373,Promotional,Version_A,2025-05-22,Mobile,North,New,1,0,0,0,0
EM100374,Welcome,Version_B,2025-05-16,Mobile,East,New,1,1,0,0,0
EM100375,Promotional,Version_A,2025-01-29,Desktop,East,VIP,1,0,0,0,0
EM100376,Newsletter,Version_A,2025-06-12,Desktop,East,Returning,1,0,0,0,0
EM100377,Welcome,Version_B,2024-12-30,Desktop,West,Returning,1,1,1,0,0
EM100378,Newsletter,Version_B,2025-04-01,Mobile,West,VIP,1,0,0,0,0
EM100379,Promotional,Version_B,2025-05-02,Desktop,South,New,1,0,0,0,0
EM100380,Welcome,Version_B,2025-01-01,Desktop,South,VIP,1,0,0,0,0
EM100381,Promotional,Version_B,2025-04-01,Mobile,North,VIP,1,0,0,0,0
EM100382,Promotional,Version_A,2025-02-21,Mobile,West,New,1,0,0,0,0
EM100383,Newsletter,Version_B,2025-04-13,Mobile,South,New,1,1,0,0,0
EM100384,Newsletter,Version_B,2025-03-12,Desktop,East,VIP,1,0,0,0,0
EM100385,Newsletter,Version_A,2025-03-14,Mobile,East,New,1,0,0,0,0
EM100386,Promotional,Version_A,2024-12-30,Tablet,North,New,1,1,1,0,0
EM100387,Welcome,Version_B,2025-03-26,Desktop,North,Returning,0,0,0,0,0
EM100388,Newsletter,Version_B,2025-04-27,Tablet,South,Returning,1,1,0,0,0
EM100389,Newsletter,Version_B,2025-06-12,Mobile,East,Returning,1,1,0,0,0
EM100390,Newsletter,Version_B,2025-04-18,Mobile,North,VIP,1,0,0,0,0
EM100391,Promotional,Version_B,2025-04-13,Mobile,North,VIP,1,0,0,0,0
EM100392,Promotional,Version_B,2025-06-15,Mobile,West,VIP,1,0,0,0,0
EM100393,Newsletter,Version_B,2025-02-28,Desktop,South,New,1,1,0,0,0
EM100394,Promotional,Version_A,2025-02-25,Mobile,North,Returning,1,0,0,0,0
EM100395,Newsletter,Version_B,2025-06-09,Mobile,South,New,1,0,0,0,0
EM100396,Newsletter,Version_B,2025-01-24,Mobile,East,New,0,0,0,0,0
EM100397,Promotional,Version_B,2025-03-30,Mobile,South,Returning,1,0,0,0,0
EM100398,Newsletter,Version_B,2025-04-14,Desktop,North,New,1,0,0,0,0
EM100399,Newsletter,Version_A,2025-03-13,Desktop,West,VIP,1,1,1,0,0
EM100400,Welcome,Version_A,2025-04-11,Desktop,South,New,1,0,0,0,0
EM100401,Newsletter,Version_A,2025-05-19,Mobile,South,Returning,1,0,0,0,0
EM100402,Promotional,Version_A,2025-05-22,Tablet,East,New,1,1,1,0,0
EM100403,Newsletter,Version_A,2025-06-15,Desktop,West,New,1,0,0,0,0
EM100404,Promotional,Version_B,2025-06-12,Mobile,South,Returning,1,0,0,0,0
EM100405,Newsletter,Version_A,2025-02-18,Mobile,West,New,1,1,1,1,0
EM100406,Promotional,Version_A,2025-01-29,Tablet,North,Returning,1,0,0,0,0
EM100407,Welcome,Version_B,2025-04-01,Desktop,West,VIP,1,1,0,0,0
EM100408,Newsletter,Version_B,2024-12-18,Desktop,North,Returning,1,0,0,0,0
EM100409,Welcome,Version_A,2025-05-13,Mobile,East,New,1,0,0,0,0
EM100410,Promotional,Version_B,2025-06-05,Mobile,East,New,1,0,0,0,0
EM100411,Newsletter,Version_B,2025-05-19,Desktop,East,New,1,0,0,0,0
EM100412,Newsletter,Version_A,2025-05-01,Desktop,North,Returning,1,0,0,0,0
EM100413,Promotional,Version_A,2025-06-09,Mobile,South,Returning,1,1,0,0,1
EM100414,Promotional,Version_B,2025-03-19,Desktop,North,New,1,0,0,0,0
EM100415,Promotional,Version_B,2025-03-30,Mobile,West,Returning,0,0,0,0,0
EM100416,Promotional,Version_B,2025-03-04,Desktop,West,New,1,0,0,0,0
EM100417,Promotional,Version_A,2025-02-03,Tablet,North,Returning,1,0,0,0,0
EM100418,Promotional,Version_A,2025-06-03,Desktop,East,Returning,1,0,0,0,0
EM100419,Newsletter,Version_B,2025-04-27,Mobile,East,New,1,1,1,1,0
EM100420,Newsletter,Version_A,2025-04-14,Mobile,West,Returning,1,0,0,0,0
EM100421,Newsletter,Version_A,2025-05-16,Desktop,West,Returning,1,0,0,0,0
EM100422,Welcome,Version_B,2024-12-18,Desktop,South,Returning,1,0,0,0,0
EM100423,Promotional,Version_A,2025-05-15,Mobile,South,Returning,1,0,0,0,0
EM100424,Welcome,Version_B,2025-03-15,Tablet,South,VIP,1,0,0,0,0
EM100425,Promotional,Version_B,2025-06-15,Mobile,West,Returning,1,0,0,0,0
EM100426,Promotional,Version_A,2025-02-06,Mobile,South,New,1,0,0,0,0
EM100427,Newsletter,Version_B,2024-12-17,Mobile,West,New,1,1,1,0,0
EM100428,Promotional,Version_A,2025-06-07,Mobile,West,New,1,1,0,0,0
EM100429,Welcome,Version_B,2025-01-13,Mobile,North,New,1,1,1,0,0
EM100430,Welcome,Version_A,2025-02-28,Tablet,South,VIP,1,1,1,1,0
EM100431,Newsletter,Version_A,2025-01-24,Mobile,North,New,1,1,1,1,0
EM100432,Promotional,Version_B,2025-03-30,Mobile,North,VIP,1,0,0,0,0
EM100433,Welcome,Version_A,2025-06-15,Desktop,South,New,1,1,0,0,0
EM100434,Welcome,Version_B,2025-02-11,Desktop,West,New,1,1,1,0,0
EM100435,Newsletter,Version_A,2025-01-23,Desktop,West,VIP,1,0,0,0,0
EM100436,Welcome,Version_A,2025-01-28,Mobile,West,New,1,1,0,0,0
EM100437,Newsletter,Version_B,2025-05-13,Desktop,South,Returning,1,1,0,0,0
EM100438,Newsletter,Version_A,2024-12-29,Mobile,West,VIP,0,0,0,0,0
EM100439,Welcome,Version_A,2024-12-31,Mobile,North,VIP,1,1,0,0,0
EM100440,Welcome,Version_B,2025-04-01,Mobile,East,Returning,1,0,0,0,0
EM100441,Newsletter,Version_B,2025-01-08,Mobile,South,VIP,1,1,0,0,0
EM100442,Promotional,Version_B,2025-01-26,Mobile,East,Returning,1,0,0,0,0
EM100443,Promotional,Version_B,2025-06-11,Desktop,North,New,1,0,0,0,0
EM100444,Newsletter,Version_A,2025-02-13,Mobile,East,Returning,1,1,1,1,0
EM100445,Newsletter,Version_B,2025-06-05,Desktop,North,VIP,1,0,0,0,0
EM100446,Newsletter,Version_A,2025-04-24,Mobile,East,Returning,1,1,0,0,0
EM100447,Newsletter,Version_B,2025-05-27,Mobile,East,New,1,1,0,0,0
EM100448,Promotional,Version_A,2025-01-11,Mobile,West,Returning,1,1,0,0,0
EM100449,Welcome,Version_B,2025-03-31,Tablet,East,Returning,1,1,0,0,0
EM100450,Newsletter,Version_B,2025-04-17,Desktop,North,New,1,1,1,0,0
EM100451,Promotional,Version_B,2025-06-05,Tablet,North,Returning,1,0,0,0,0
EM100452,Promotional,Version_B,2025-03-08,Desktop,North,Returning,1,0,0,0,0
EM100453,Newsletter,Version_B,2025-05-12,Desktop,South,Returning,1,1,0,0,0
EM100454,Welcome,Version_B,2025-01-10,Desktop,North,New,1,0,0,0,0
EM100455,Promotional,Version_A,2025-03-07,Desktop,South,New,1,0,0,0,0
EM100456,Welcome,Version_A,2025-03-24,Mobile,North,Returning,1,1,0,0,0
EM100457,Promotional,Version_A,2025-02-28,Mobile,South,Returning,1,1,1,0,0
EM100458,Welcome,Version_A,2025-01-18,Mobile,East,New,1,1,0,0,0
EM100459,Welcome,Version_B,2025-06-08,Mobile,East,New,1,1,1,0,0
EM100460,Welcome,Version_B,2025-03-21,Mobile,North,New,1,1,0,0,0
EM100461,Promotional,Version_B,2025-03-24,Mobile,South,Returning,1,0,0,0,0
EM100462,Newsletter,Version_B,2025-05-14,Mobile,West,VIP,1,0,0,0,0
EM100463,Promotional,Version_B,2024-12-27,Mobile,West,Returning,1,0,0,0,0
EM100464,Newsletter,Version_A,2025-05-21,Tablet,West,VIP,1,0,0,0,0
EM100465,Promotional,Version_A,2025-05-11,Mobile,East,Returning,1,1,0,0,0
EM100466,Promotional,Version_A,2024-12-20,Mobile,East,Returning,1,1,0,0,0
EM100467,Newsletter,Version_A,2025-05-10,Desktop,South,New,0,0,0,0,0
EM100468,Welcome,Version_B,2025-02-26,Mobile,North,Returning,1,0,0,0,1
EM100469,Newsletter,Version_B,2024-12-24,Mobile,East,New,1,0,0,0,0
EM100470,Welcome,Version_B,2025-01-04,Mobile,North,Returning,1,0,0,0,0
EM100471,Newsletter,Version_B,2025-04-20,Mobile,West,New,1,1,0,0,0
EM100472,Welcome,Version_B,2025-02-08,Mobile,West,New,1,1,0,0,0
EM100473,Newsletter,Version_A,2025-02-09,Mobile,North,New,1,0,0,0,0
EM100474,Promotional,Version_B,2025-04-23,Mobile,South,Returning,1,0,0,0,0
EM100475,Newsletter,Version_A,2025-01-22,Desktop,West,New,1,1,0,0,0
EM100476,Welcome,Version_A,2025-02-13,Desktop,South,New,1,0,0,0,0
EM100477,Promotional,Version_A,2025-06-05,Desktop,West,VIP,1,0,0,0,0
EM100478,Newsletter,Version_A,2025-04-03,Mobile,East,Returning,1,0,0,0,0
EM100479,Promotional,Version_A,2025-05-19,Mobile,West,New,1,0,0,0,0
EM100480,Promotional,Version_A,2025-05-09,Desktop,South,New,1,0,0,0,0
EM100481,Promotional,Version_B,2024-12-28,Mobile,East,New,1,0,0,0,0
EM100482,Promotional,Version_B,2025-06-15,Desktop,West,Returning,1,1,0,0,0
EM100483,Promotional,Version_A,2025-02-11,Mobile,East,Returning,1,0,0,0,0
EM100484,Promotional,Version_A,2025-04-02,Desktop,East,New,1,0,0,0,0
EM100485,Newsletter,Version_B,2025-05-10,Mobile,West,VIP,1,0,0,0,0
EM100486,Welcome,Version_A,2025-01-24,Mobile,North,New,1,0,0,0,0
EM100487,Promotional,Version_B,2025-05-03,Desktop,North,New,1,1,0,0,0
EM100488,Newsletter,Version_B,2025-05-11,Desktop,South,VIP,0,0,0,0,0
EM100489,Newsletter,Version_A,2025-05-25,Mobile,South,New,1,0,0,0,0
EM100490,Promotional,Version_A,2025-04-18,Tablet,West,VIP,1,0,0,0,0
EM100491,Promotional,Version_A,2025-01-19,Mobile,East,Returning,1,0,0,0,0
EM100492,Promotional,Version_A,2025-01-04,Mobile,East,New,1,0,0,0,0
EM100493,Welcome,Version_A,2025-02-08,Desktop,North,Returning,1,0,0,0,0
EM100494,Promotional,Version_B,2025-01-24,Desktop,North,Returning,1,1,1,0,0
EM100495,Promotional,Version_A,2025-04-20,Tablet,East,VIP,1,0,0,0,0
EM100496,Promotional,Version_B,2025-06-01,Mobile,East,New,1,1,0,0,0
EM100497,Welcome,Version_B,2025-06-03,Mobile,South,New,1,0,0,0,0
EM100498,Newsletter,Version_A,2025-03-30,Desktop,East,New,1,0,0,0,0
EM100499,Newsletter,Version_A,2025-03-10,Mobile,East,Returning,1,1,1,1,0
EM100500,Promotional,Version_A,2025-01-21,Mobile,West,New,1,0,0,0,0
EM100501,Promotional,Version_A,2025-05-09,Mobile,East,New,1,0,0,0,0
EM100502,Promotional,Version_B,2024-12-22,Mobile,North,VIP,1,0,0,0,1
EM100503,Newsletter,Version_A,2025-05-11,Mobile,North,New,1,0,0,0,0
EM100504,Promotional,Version_B,2025-03-30,Mobile,South,New,1,0,0,0,0
EM100505,Welcome,Version_A,2025-05-09,Desktop,South,Returning,1,0,0,0,0
EM100506,Newsletter,Version_A,2025-04-01,Desktop,West,Returning,1,0,0,0,0
EM100507,Newsletter,Version_B,2025-04-23,Mobile,South,New,1,0,0,0,0
EM100508,Newsletter,Version_B,2025-06-02,Mobile,East,New,1,1,1,0,0
EM100509,Newsletter,Version_A,2025-02-16,Mobile,East,New,1,0,0,0,0
EM100510,Promotional,Version_A,2025-01-27,Mobile,West,New,1,1,1,0,0
EM100511,Promotional,Version_B,2025-06-11,Desktop,North,Returning,1,1,0,0,0
EM100512,Newsletter,Version_A,2025-03-25,Tablet,East,Returning,1,0,0,0,0
EM100513,Newsletter,Version_A,2025-03-30,Desktop,East,Returning,1,0,0,0,0
EM100514,Welcome,Version_B,2025-02-17,Desktop,West,Returning,1,1,0,0,0
EM100515,Welcome,Version_A,2025-02-17,Mobile,North,Returning,1,0,0,0,0
EM100516,Promotional,Version_B,2025-04-11,Mobile,South,Returning,1,0,0,0,0
EM100517,Newsletter,Version_B,2025-04-17,Tablet,East,VIP,1,0,0,0,0
EM100518,Newsletter,Version_B,2025-06-14,Tablet,North,Returning,1,1,1,1,0
EM100519,Welcome,Version_B,2025-04-01,Mobile,West,Returning,1,0,0,0,0
EM100520,Promotional,Version_B,2025-03-19,Mobile,West,New,1,0,0,0,0
EM100521,Promotional,Version_B,2025-05-30,Desktop,North,New,1,0,0,0,0
EM100522,Newsletter,Version_B,2025-04-29,Mobile,West,Returning,0,0,0,0,0
EM100523,Newsletter,Version_A,2025-02-19,Desktop,South,New,1,1,0,0,0
EM100524,Newsletter,Version_A,2025-04-04,Desktop,North,Returning,1,0,0,0,0
EM100525,Promotional,Version_B,2025-02-28,Mobile,South,Returning,1,0,0,0,0
EM100526,Promotional,Version_B,2025-02-01,Tablet,West,Returning,0,0,0,0,0
EM100527,Promotional,Version_A,2025-05-27,Tablet,South,Returning,1,0,0,0,0
EM100528,Welcome,Version_B,2024-12-21,Tablet,South,New,1,1,0,0,0
EM100529,Newsletter,Version_A,2024-12-29,Mobile,South,New,0,0,0,0,0
EM100530,Newsletter,Version_B,2025-03-09,Mobile,South,VIP,1,1,0,0,0
EM100531,Newsletter,Version_B,2025-05-16,Desktop,North,New,0,0,0,0,0
EM100532,Newsletter,Version_B,2025-01-21,Mobile,West,Returning,1,1,0,0,0
EM100533,Promotional,Version_A,2025-01-20,Mobile,West,New,1,1,0,0,0
EM100534,Newsletter,Version_B,2025-04-15,Mobile,East,New,1,0,0,0,0
EM100535,Newsletter,Version_A,2024-12-30,Desktop,South,New,0,0,0,0,0
EM100536,Newsletter,Version_A,2024-12-15,Mobile,South,Returning,1,1,0,0,0
EM100537,Welcome,Version_A,2025-06-07,Mobile,East,New,1,0,0,0,0
EM100538,Promotional,Version_B,2025-06-12,Mobile,East,New,1,1,0,0,0
EM100539,Welcome,Version_A,2025-01-20,Desktop,South,New,1,0,0,0,0
EM100540,Newsletter,Version_A,2025-01-28,Desktop,West,New,1,0,0,0,0
EM100541,Promotional,Version_B,2025-05-05,Mobile,East,New,1,1,0,0,0
EM100542,Welcome,Version_B,2025-05-25,Tablet,South,New,1,1,0,0,0
EM100543,Promotional,Version_B,2025-05-22,Mobile,West,Returning,1,0,0,0,0
EM100544,Promotional,Version_B,2025-03-07,Desktop,North,New,1,0,0,0,0
EM100545,Promotional,Version_A,2025-06-04,Desktop,East,New,1,0,0,0,0
EM100546,Welcome,Version_B,2025-01-06,Desktop,East,VIP,1,0,0,0,0
EM100547,Promotional,Version_B,2025-03-18,Mobile,West,New,1,0,0,0,0
EM100548,Promotional,Version_A,2025-03-05,Tablet,North,VIP,1,1,1,0,0
EM100549,Newsletter,Version_A,2025-02-18,Tablet,West,New,1,1,0,0,0
EM100550,Promotional,Version_A,2025-05-02,Desktop,East,New,1,1,0,0,0
EM100551,Newsletter,Version_A,2025-06-09,Mobile,North,New,1,0,0,0,0
EM100552,Promotional,Version_B,2025-02-10,Mobile,South,Returning,1,1,1,0,0
EM100553,Promotional,Version_B,2025-01-12,Desktop,East,Returning,1,1,0,0,0
EM100554,Newsletter,Version_B,2025-03-07,Mobile,West,New,1,0,0,0,0
EM100555,Promotional,Version_B,2025-06-11,Desktop,West,Returning,1,1,0,0,0
EM100556,Welcome,Version_A,2025-04-22,Mobile,West,Returning,1,0,0,0,0
EM100557,Welcome,Version_B,2025-04-26,Desktop,West,New,1,0,0,0,0
EM100558,Newsletter,Version_A,2025-04-08,Mobile,West,Returning,1,0,0,0,0
EM100559,Promotional,Version_B,2025-01-17,Mobile,East,Returning,1,0,0,0,0
EM100560,Newsletter,Version_A,2025-04-18,Mobile,North,New,1,1,0,0,0
EM100561,Welcome,Version_B,2025-03-02,Mobile,West,New,1,0,0,0,0
EM100562,Welcome,Version_A,2025-01-02,Mobile,West,Returning,1,1,0,0,0
EM100563,Welcome,Version_A,2025-03-12,Desktop,South,VIP,0,0,0,0,0
EM100564,Promotional,Version_A,2025-05-31,Desktop,South,New,1,1,0,0,0
EM100565,Promotional,Version_B,2025-03-05,Desktop,North,VIP,1,0,0,0,0
EM100566,Promotional,Version_B,2025-03-19,Desktop,East,New,1,0,0,0,0
EM100567,Promotional,Version_A,2025-02-24,Mobile,East,VIP,1,0,0,0,0
EM100568,Newsletter,Version_B,2025-05-08,Mobile,North,Returning,1,1,0,0,0
EM100569,Promotional,Version_B,2025-01-21,Mobile,North,VIP,1,0,0,0,0
EM100570,Promotional,Version_B,2025-06-03,Desktop,North,Returning,1,0,0,0,0
EM100571,Newsletter,Version_B,2025-01-23,Mobile,West,New,1,0,0,0,0
EM100572,Promotional,Version_A,2025-06-05,Mobile,East,New,1,1,0,0,0
EM100573,Promotional,Version_A,2025-05-31,Desktop,North,Returning,1,1,0,0,0
EM100574,Newsletter,Version_B,2025-04-13,Tablet,South,New,1,0,0,0,0
EM100575,Newsletter,Version_B,2025-03-12,Desktop,West,Returning,1,0,0,0,0
EM100576,Welcome,Version_B,2025-03-14,Desktop,West,VIP,1,0,0,0,0
EM100577,Newsletter,Version_B,2025-01-13,Desktop,West,New,1,1,0,0,0
EM100578,Promotional,Version_A,2025-05-26,Mobile,West,Returning,1,0,0,0,0
EM100579,Promotional,Version_B,2025-06-04,Desktop,North,New,1,0,0,0,0
EM100580,Promotional,Version_A,2025-04-25,Desktop,West,Returning,1,0,0,0,0
EM100581,Newsletter,Version_B,2025-04-26,Mobile,South,New,1,0,0,0,0
EM100582,Promotional,Version_A,2025-06-08,Mobile,South,New,1,0,0,0,0
EM100583,Promotional,Version_B,2025-02-18,Mobile,North,VIP,1,0,0,0,0
EM100584,Promotional,Version_B,2025-03-19,Mobile,West,Returning,1,1,0,0,0
EM100585,Welcome,Version_A,2025-01-10,Desktop,South,Returning,1,1,0,0,0
EM100586,Welcome,Version_A,2025-05-15,Mobile,East,Returning,1,0,0,0,0
EM100587,Welcome,Version_B,2025-02-08,Mobile,West,Returning,1,1,0,0,0
EM100588,Welcome,Version_B,2025-01-28,Desktop,North,Returning,1,1,1,1,0
EM100589,Welcome,Version_A,2025-02-20,Mobile,East,New,1,1,1,0,0
EM100590,Welcome,Version_B,2025-05-19,Mobile,West,New,1,1,1,0,0
EM100591,Promotional,Version_B,2024-12-19,Desktop,East,New,1,1,0,0,0
EM100592,Welcome,Version_A,2025-04-01,Mobile,West,New,1,0,0,0,0
EM100593,Promotional,Version_A,2025-01-30,Desktop,West,New,1,0,0,0,0
EM100594,Newsletter,Version_B,2025-04-26,Mobile,South,New,1,1,0,0,0
EM100595,Promotional,Version_B,2024-12-19,Mobile,East,Returning,1,0,0,0,0
EM100596,Promotional,Version_B,2025-06-08,Mobile,East,New,1,0,0,0,0
EM100597,Welcome,Version_B,2025-04-14,Mobile,North,Returning,1,0,0,0,0
EM100598,Welcome,Version_A,2025-02-25,Tablet,North,Returning,1,0,0,0,0
EM100599,Welcome,Version_A,2025-01-30,Tablet,East,VIP,0,0,0,0,0
EM100600,Welcome,Version_A,2025-05-18,Desktop,South,New,1,0,0,0,0
EM100601,Promotional,Version_A,2024-12-18,Mobile,South,Returning,1,0,0,0,0
EM100602,Welcome,Version_B,2025-06-09,Tablet,West,Returning,1,0,0,0,0
EM100603,Welcome,Version_B,2025-03-15,Desktop,North,VIP,1,0,0,0,0
EM100604,Welcome,Version_A,2025-02-17,Mobile,North,New,1,0,0,0,0
EM100605,Promotional,Version_A,2025-03-20,Desktop,North,New,1,0,0,0,0
EM100606,Welcome,Version_B,2025-03-04,Mobile,West,New,1,1,0,0,0
EM100607,Promotional,Version_B,2025-03-11,Mobile,South,New,1,0,0,0,0
EM100608,Promotional,Version_B,2025-02-13,Desktop,North,Returning,1,0,0,0,0
EM100609,Promotional,Version_B,2025-05-11,Desktop,West,Returning,1,0,0,0,0
EM100610,Welcome,Version_B,2025-03-24,Mobile,East,New,1,1,1,1,0
EM100611,Newsletter,Version_B,2025-04-12,Mobile,South,New,1,1,1,0,0
EM100612,Promotional,Version_A,2025-04-02,Tablet,East,New,1,1,0,0,0
EM100613,Welcome,Version_A,2025-04-29,Desktop,North,New,1,0,0,0,0
EM100614,Newsletter,Version_A,2025-03-06,Mobile,West,VIP,1,0,0,0,0
EM100615,Newsletter,Version_B,2024-12-27,Mobile,South,VIP,1,0,0,0,0
EM100616,Welcome,Version_B,2025-05-28,Mobile,North,New,1,0,0,0,0
EM100617,Promotional,Version_B,2025-01-26,Tablet,South,New,1,1,0,0,0
EM100618,Newsletter,Version_A,2025-03-16,Mobile,West,VIP,1,0,0,0,0
EM100619,Newsletter,Version_A,2025-06-10,Mobile,West,New,1,1,1,0,0
EM100620,Welcome,Version_A,2025-01-03,Mobile,North,Returning,1,0,0,0,0
EM100621,Welcome,Version_A,2025-01-31,Desktop,South,VIP,1,0,0,0,0
EM100622,Promotional,Version_B,2025-03-24,Desktop,West,Returning,1,1,1,0,0
EM100623,Promotional,Version_B,2025-01-02,Desktop,South,New,1,0,0,0,0
EM100624,Promotional,Version_B,2025-02-21,Mobile,South,New,1,0,0,0,0
EM100625,Promotional,Version_B,2024-12-31,Mobile,East,VIP,1,1,1,1,0
EM100626,Promotional,Version_B,2025-05-19,Tablet,North,New,1,0,0,0,0
EM100627,Newsletter,Version_B,2025-01-19,Tablet,North,New,1,1,0,0,0
EM100628,Welcome,Version_A,2025-05-29,Tablet,South,Returning,0,0,0,0,0
EM100629,Promotional,Version_B,2025-03-06,Tablet,East,Returning,1,0,0,0,0
EM100630,Newsletter,Version_B,2025-02-22,Desktop,South,Returning,1,1,0,0,0
EM100631,Newsletter,Version_B,2025-04-09,Desktop,North,New,1,1,1,0,0
EM100632,Promotional,Version_A,2025-05-17,Desktop,North,Returning,1,0,0,0,0
EM100633,Promotional,Version_A,2024-12-15,Desktop,South,New,1,1,0,0,0
EM100634,Welcome,Version_A,2025-03-05,Mobile,South,New,1,0,0,0,0
EM100635,Promotional,Version_B,2025-04-23,Mobile,South,Returning,1,0,0,0,0
EM100636,Promotional,Version_A,2025-05-27,Tablet,North,New,1,1,0,0,0
EM100637,Welcome,Version_B,2025-01-18,Mobile,South,New,1,0,0,0,0
EM100638,Promotional,Version_B,2025-04-20,Desktop,South,New,1,0,0,0,0
EM100639,Promotional,Version_A,2025-01-10,Mobile,West,Returning,1,0,0,0,0
EM100640,Welcome,Version_B,2025-01-29,Mobile,North,Returning,0,0,0,0,0
EM100641,Promotional,Version_B,2025-05-11,Mobile,South,Returning,1,0,0,0,0
