email_id,campaign_type,subject_line,sent_date,device_type,region,customer_segment,delivered,opened,clicked,converted,unsubscribed,bounced,sent_week
EM100269,Promotional,Version_A,2025-06-13,Mobile,East,Returning,1,1,0,0,0,0,2025-06-09
EM100270,Newsletter,Version_A,2025-05-24,Mobile,West,Returning,1,0,0,0,0,0,2025-05-19
EM100271,Newsletter,Version_A,2025-05-14,Desktop,South,New,1,0,0,0,0,0,2025-05-12
EM100272,Newsletter,Version_B,2025-01-21,Desktop,South,New,1,0,0,0,0,0,2025-01-20
EM100273,Newsletter,Version_A,2025-05-21,Tablet,South,Returning,1,0,0,0,0,0,2025-05-19
EM100274,Promotional,Version_B,2025-05-07,Desktop,West,New,1,1,0,0,0,0,2025-05-05
EM100275,Promotional,Version_A,2025-06-14,Mobile,East,New,1,0,0,0,0,0,2025-06-09
EM100276,Newsletter,Version_B,2025-03-28,Mobile,West,Returning,1,0,0,0,0,0,2025-03-24
EM100277,Promotional,Version_B,2025-03-16,Mobile,North,VIP,1,0,0,0,0,0,2025-03-10
EM100278,Newsletter,Version_A,2024-12-20,Desktop,East,VIP,1,1,1,1,0,0,2024-12-16
EM100279,Newsletter,Version_A,2025-04-26,Mobile,North,New,1,0,0,0,0,0,2025-04-21
EM100280,Newsletter,Version_A,2025-03-16,Mobile,South,New,1,0,0,0,0,0,2025-03-10
EM100281,Promotional,Version_A,2024-12-15,Tablet,West,Returning,1,0,0,0,0,0,2024-12-09
EM100282,Promotional,Version_B,2024-12-28,Desktop,North,Returning,1,0,0,0,0,0,2024-12-23
EM100283,Welcome,Version_B,2025-03-07,Mobile,East,VIP,1,0,0,0,0,0,2025-03-03
EM100284,Promotional,Version_A,2025-01-14,Mobile,North,VIP,1,0,0,0,0,0,2025-01-13
EM100285,Welcome,Version_A,2025-06-11,Desktop,North,Returning,0,0,0,0,0,1,2025-06-09
EM100286,Promotional,Version_A,2025-04-14,Desktop,South,New,1,0,0,0,0,0,2025-04-14
EM100287,Promotional,Version_A,2025-03-03,Mobile,North,New,1,1,0,0,0,0,2025-03-03
EM100288,Promotional,Version_B,2025-05-10,Mobile,North,New,1,1,1,0,0,0,2025-05-05
EM100289,Promotional,Version_A,2025-03-26,Desktop,South,Returning,1,1,0,0,0,0,2025-03-24
EM100290,Welcome,Version_B,2025-01-15,Desktop,East,New,1,0,0,0,0,0,2025-01-13
EM100291,Welcome,Version_A,2025-02-09,Desktop,South,Returning,1,0,0,0,0,0,2025-02-03
EM100292,Newsletter,Version_A,2025-01-14,Mobile,North,Returning,1,1,1,0,0,0,2025-01-13
EM100293,Promotional,Version_B,2025-02-10,Tablet,West,New,1,1,1,0,0,0,2025-02-10
EM100294,Welcome,Version_A,2025-05-17,Mobile,South,VIP,1,0,0,0,0,0,2025-05-12
EM100295,Promotional,Version_B,2025-01-31,Mobile,South,Returning,1,0,0,0,0,0,2025-01-27
EM100296,Newsletter,Version_B,2025-04-16,Desktop,North,VIP,1,1,0,0,0,0,2025-04-14
EM100297,Welcome,Version_A,2025-01-24,Mobile,West,VIP,1,1,1,0,0,0,2025-01-20
EM100298,Promotional,Version_A,2025-05-16,Desktop,East,New,1,0,0,0,0,0,2025-05-12
EM100299,Welcome,Version_B,2025-06-07,Mobile,West,New,1,1,0,0,0,0,2025-06-02
EM100300,Welcome,Version_B,2025-06-14,Desktop,South,New,1,0,0,0,0,0,2025-06-09
EM100301,Promotional,Version_B,2025-04-14,Mobile,West,Returning,1,0,0,0,0,0,2025-04-14
EM100302,Promotional,Version_A,2025-02-13,Desktop,East,Returning,1,0,0,0,0,0,2025-02-10
EM100303,Promotional,Version_B,2025-04-25,Mobile,West,VIP,1,0,0,0,0,0,2025-04-21
EM100304,Newsletter,Version_A,2025-05-22,Desktop,West,New,1,0,0,0,0,0,2025-05-19
EM100305,Newsletter,Version_B,2025-04-13,Desktop,West,Returning,1,1,1,1,0,0,2025-04-07
EM100306,Promotional,Version_B,2025-03-20,Mobile,South,VIP,1,0,0,0,0,0,2025-03-17
EM100307,Promotional,Version_A,2025-04-05,Mobile,North,Returning,1,0,0,0,0,0,2025-03-31
EM100308,Newsletter,Version_B,2025-01-24,Mobile,North,New,1,0,0,0,0,0,2025-01-20
EM100309,Promotional,Version_A,2025-01-09,Desktop,West,Returning,0,0,0,0,0,1,2025-01-06
EM100310,Promotional,Version_B,2025-01-02,Mobile,South,New,1,0,0,0,0,0,2024-12-30
EM100311,Welcome,Version_A,2025-03-11,Mobile,South,New,1,0,0,0,0,0,2025-03-10
EM100312,Welcome,Version_B,2025-01-08,Mobile,South,New,1,1,0,0,0,0,2025-01-06
EM100313,Newsletter,Version_A,2025-01-30,Tablet,North,New,1,0,0,0,0,0,2025-01-27
EM100314,Newsletter,Version_B,2024-12-22,Mobile,South,Returning,1,0,0,0,0,0,2024-12-16
EM100315,Promotional,Version_B,2024-12-17,Mobile,West,New,1,0,0,0,0,0,2024-12-16
EM100316,Promotional,Version_A,2025-01-16,Desktop,North,Returning,1,1,0,0,0,0,2025-01-13
EM100317,Welcome,Version_A,2025-04-05,Desktop,South,New,1,1,1,1,0,0,2025-03-31
EM100318,Welcome,Version_B,2025-05-19,Mobile,West,New,1,1,0,0,0,0,2025-05-19
EM100319,Promotional,Version_A,2025-01-05,Tablet,North,New,1,1,1,0,0,0,2024-12-30
EM100320,Promotional,Version_B,2025-03-23,Desktop,South,New,1,0,0,0,0,0,2025-03-17
EM100321,Newsletter,Version_A,2025-03-22,Mobile,East,New,1,0,0,0,0,0,2025-03-17
EM100322,Promotional,Version_B,2025-01-13,Mobile,West,Returning,1,0,0,0,0,0,2025-01-13
EM100323,Promotional,Version_A,2025-01-30,Desktop,East,VIP,1,0,0,0,0,0,2025-01-27
EM100324,Newsletter,Version_A,2025-05-27,Mobile,North,New,1,0,0,0,0,0,2025-05-26
EM100325,Newsletter,Version_A,2025-02-11,Mobile,South,New,1,0,0,0,0,0,2025-02-10
EM100326,Promotional,Version_A,2024-12-28,Mobile,West,New,1,0,0,0,0,0,2024-12-23
EM100327,Promotional,Version_A,2025-02-25,Desktop,West,VIP,1,0,0,0,0,0,2025-02-24
EM100328,Promotional,Version_A,2025-03-29,Desktop,West,Returning,0,0,0,0,0,1,2025-03-24
EM100329,Welcome,Version_B,2024-12-28,Desktop,East,Returning,1,0,0,0,0,0,2024-12-23
EM100330,Promotional,Version_B,2025-05-15,Mobile,South,New,1,0,0,0,0,0,2025-05-12
EM100331,Newsletter,Version_B,2025-02-01,Desktop,South,New,1,0,0,0,0,0,2025-01-27
EM100332,Welcome,Version_A,2025-06-03,Desktop,South,New,1,1,0,0,0,0,2025-06-02
EM100333,Welcome,Version_B,2024-12-17,Mobile,East,VIP,1,1,0,0,0,0,2024-12-16
EM100334,Welcome,Version_A,2025-01-06,Desktop,North,New,1,1,0,0,0,0,2025-01-06
EM100335,Welcome,Version_B,2025-05-11,Mobile,East,Returning,1,0,0,0,0,0,2025-05-05
EM100336,Newsletter,Version_A,2025-04-02,Desktop,North,Returning,1,1,0,0,0,0,2025-03-31
EM100337,Newsletter,Version_A,2025-05-06,Mobile,East,Returning,1,0,0,0,0,0,2025-05-05
EM100338,Promotional,Version_A,2025-01-26,Desktop,South,New,1,0,0,0,0,0,2025-01-20
EM100339,Welcome,Version_B,2025-02-23,Tablet,South,Returning,1,1,0,0,0,0,2025-02-17
EM100340,Promotional,Version_A,2025-05-24,Tablet,South,New,1,1,0,0,0,0,2025-05-19
EM100341,Promotional,Version_B,2025-02-07,Mobile,East,VIP,1,0,0,0,0,0,2025-02-03
EM100342,Welcome,Version_A,2025-04-19,Mobile,West,New,1,1,0,0,0,0,2025-04-14
EM100343,Promotional,Version_B,2025-03-06,Mobile,East,New,1,1,0,0,0,0,2025-03-03
EM100344,Promotional,Version_B,2025-01-24,Desktop,North,New,1,0,0,0,0,0,2025-01-20
EM100345,Promotional,Version_A,2025-05-09,Desktop,East,Returning,1,1,1,0,0,0,2025-05-05
EM100346,Promotional,Version_A,2025-04-24,Mobile,North,New,1,0,0,0,0,0,2025-04-21
EM100347,Welcome,Version_B,2024-12-17,Mobile,East,Returning,1,1,0,0,0,0,2024-12-16
EM100348,Promotional,Version_B,2025-03-24,Tablet,West,New,1,0,0,0,0,0,2025-03-24
EM100349,Promotional,Version_A,2025-05-07,Mobile,West,New,1,1,0,0,0,0,2025-05-05
EM100350,Promotional,Version_B,2025-06-03,Mobile,South,Returning,1,0,0,0,0,0,2025-06-02
EM100351,Newsletter,Version_B,2025-01-06,Mobile,West,New,1,0,0,0,0,0,2025-01-06
EM100352,Promotional,Version_A,2025-05-06,Mobile,East,Returning,1,1,0,0,0,0,2025-05-05
EM100353,Welcome,Version_B,2025-04-20,Desktop,West,Returning,1,1,0,0,0,0,2025-04-14
EM100354,Welcome,Version_A,2025-02-10,Tablet,South,VIP,1,0,0,0,0,0,2025-02-10
EM100355,Promotional,Version_A,2025-05-31,Desktop,East,New,1,1,1,0,0,0,2025-05-26
EM100356,Welcome,Version_B,2025-04-11,Mobile,North,Returning,0,0,0,0,0,1,2025-04-07
EM100357,Promotional,Version_A,2025-05-29,Desktop,East,VIP,1,0,0,0,0,0,2025-05-26
EM100358,Newsletter,Version_A,2025-04-10,Mobile,South,Returning,1,0,0,0,0,0,2025-04-07
EM100359,Promotional,Version_B,2025-03-06,Mobile,West,New,1,0,0,0,0,0,2025-03-03
EM100360,Promotional,Version_B,2025-03-26,Tablet,West,Returning,1,0,0,0,0,0,2025-03-24
EM100361,Promotional,Version_B,2025-04-27,Mobile,East,VIP,1,1,0,0,0,0,2025-04-21
EM100362,Promotional,Version_B,2025-04-01,Mobile,North,New,1,1,0,0,0,0,2025-03-31
EM100363,Promotional,Version_B,2025-01-29,Tablet,North,Returning,1,0,0,0,0,0,2025-01-27
EM100364,Newsletter,Version_A,2024-12-20,Mobile,North,Returning,1,0,0,0,0,0,2024-12-16
EM100365,Promotional,Version_A,2025-04-16,Desktop,North,New,1,0,0,0,0,0,2025-04-14
EM100366,Newsletter,Version_B,2025-03-16,Tablet,East,New,1,0,0,0,0,0,2025-03-10
EM100367,Newsletter,Version_A,2025-05-11,Mobile,West,New,1,0,0,0,0,0,2025-05-05
EM100368,Welcome,Version_B,2025-01-02,Mobile,North,New,0,0,0,0,0,1,2024-12-30
EM100369,Welcome,Version_B,2024-12-28,Mobile,East,VIP,1,1,0,0,0,0,2024-12-23
EM100370,Welcome,Version_A,2025-02-17,Mobile,East,Returning,1,1,1,1,0,0,2025-02-17
EM100371,Welcome,Version_B,2025-03-20,Mobile,East,Returning,1,1,1,0,0,0,2025-03-17
EM100372,Welcome,Version_B,2025-05-20,Desktop,North,Returning,1,0,0,0,0,0,2025-05-19
EM100373,Promotional,Version_A,2025-05-22,Mobile,North,New,1,0,0,0,0,0,2025-05-19
EM100374,Welcome,Version_B,2025-05-16,Mobile,East,New,1,1,0,0,0,0,2025-05-12
EM100375,Promotional,Version_A,2025-01-29,Desktop,East,VIP,1,0,0,0,0,0,2025-01-27
EM100376,Newsletter,Version_A,2025-06-12,Desktop,East,Returning,1,0,0,0,0,0,2025-06-09
EM100377,Welcome,Version_B,2024-12-30,Desktop,West,Returning,1,1,1,0,0,0,2024-12-30
EM100378,Newsletter,Version_B,2025-04-01,Mobile,West,VIP,1,0,0,0,0,0,2025-03-31
EM100379,Promotional,Version_B,2025-05-02,Desktop,South,New,1,0,0,0,0,0,2025-04-28
EM100380,Welcome,Version_B,2025-01-01,Desktop,South,VIP,1,0,0,0,0,0,2024-12-30
EM100381,Promotional,Version_B,2025-04-01,Mobile,North,VIP,1,0,0,0,0,0,2025-03-31
EM100382,Promotional,Version_A,2025-02-21,Mobile,West,New,1,0,0,0,0,0,2025-02-17
EM100383,Newsletter,Version_B,2025-04-13,Mobile,South,New,1,1,0,0,0,0,2025-04-07
EM100384,Newsletter,Version_B,2025-03-12,Desktop,East,VIP,1,0,0,0,0,0,2025-03-10
EM100385,Newsletter,Version_A,2025-03-14,Mobile,East,New,1,0,0,0,0,0,2025-03-10
EM100386,Promotional,Version_A,2024-12-30,Tablet,North,New,1,1,1,0,0,0,2024-12-30
EM100387,Welcome,Version_B,2025-03-26,Desktop,North,Returning,0,0,0,0,0,1,2025-03-24
EM100388,Newsletter,Version_B,2025-04-27,Tablet,South,Returning,1,1,0,0,0,0,2025-04-21
EM100389,Newsletter,Version_B,2025-06-12,Mobile,East,Returning,1,1,0,0,0,0,2025-06-09
EM100390,Newsletter,Version_B,2025-04-18,Mobile,North,VIP,1,0,0,0,0,0,2025-04-14
EM100391,Promotional,Version_B,2025-04-13,Mobile,North,VIP,1,0,0,0,0,0,2025-04-07
EM100392,Promotional,Version_B,2025-06-15,Mobile,West,VIP,1,0,0,0,0,0,2025-06-09
EM100393,Newsletter,Version_B,2025-02-28,Desktop,South,New,1,1,0,0,0,0,2025-02-24
EM100394,Promotional,Version_A,2025-02-25,Mobile,North,Returning,1,0,0,0,0,0,2025-02-24
EM100395,Newsletter,Version_B,2025-06-09,Mobile,South,New,1,0,0,0,0,0,2025-06-09
EM100396,Newsletter,Version_B,2025-01-24,Mobile,East,New,0,0,0,0,0,1,2025-01-20
EM100397,Promotional,Version_B,2025-03-30,Mobile,South,Returning,1,0,0,0,0,0,2025-03-24
EM100398,Newsletter,Version_B,2025-04-14,Desktop,North,New,1,0,0,0,0,0,2025-04-14
EM100399,Newsletter,Version_A,2025-03-13,Desktop,West,VIP,1,1,1,0,0,0,2025-03-10
EM100400,Welcome,Version_A,2025-04-11,Desktop,South,New,1,0,0,0,0,0,2025-04-07
EM100401,Newsletter,Version_A,2025-05-19,Mobile,South,Returning,1,0,0,0,0,0,2025-05-19
EM100402,Promotional,Version_A,2025-05-22,Tablet,East,New,1,1,1,0,0,0,2025-05-19
EM100403,Newsletter,Version_A,2025-06-15,Desktop,West,New,1,0,0,0,0,0,2025-06-09
EM100404,Promotional,Version_B,2025-06-12,Mobile,South,Returning,1,0,0,0,0,0,2025-06-09
EM100405,Newsletter,Version_A,2025-02-18,Mobile,West,New,1,1,1,1,0,0,2025-02-17
EM100406,Promotional,Version_A,2025-01-29,Tablet,North,Returning,1,0,0,0,0,0,2025-01-27
EM100407,Welcome,Version_B,2025-04-01,Desktop,West,VIP,1,1,0,0,0,0,2025-03-31
EM100408,Newsletter,Version_B,2024-12-18,Desktop,North,Returning,1,0,0,0,0,0,2024-12-16
EM100409,Welcome,Version_A,2025-05-13,Mobile,East,New,1,0,0,0,0,0,2025-05-12
EM100410,Promotional,Version_B,2025-06-05,Mobile,East,New,1,0,0,0,0,0,2025-06-02
EM100411,Newsletter,Version_B,2025-05-19,Desktop,East,New,1,0,0,0,0,0,2025-05-19
EM100412,Newsletter,Version_A,2025-05-01,Desktop,North,Returning,1,0,0,0,0,0,2025-04-28
EM100413,Promotional,Version_A,2025-06-09,Mobile,South,Returning,1,1,0,0,1,0,2025-06-09
EM100414,Promotional,Version_B,2025-03-19,Desktop,North,New,1,0,0,0,0,0,2025-03-17
EM100415,Promotional,Version_B,2025-03-30,Mobile,West,Returning,0,0,0,0,0,1,2025-03-24
EM100416,Promotional,Version_B,2025-03-04,Desktop,West,New,1,0,0,0,0,0,2025-03-03
EM100417,Promotional,Version_A,2025-02-03,Tablet,North,Returning,1,0,0,0,0,0,2025-02-03
EM100418,Promotional,Version_A,2025-06-03,Desktop,East,Returning,1,0,0,0,0,0,2025-06-02
EM100419,Newsletter,Version_B,2025-04-27,Mobile,East,New,1,1,1,1,0,0,2025-04-21
EM100420,Newsletter,Version_A,2025-04-14,Mobile,West,Returning,1,0,0,0,0,0,2025-04-14
EM100421,Newsletter,Version_A,2025-05-16,Desktop,West,Returning,1,0,0,0,0,0,2025-05-12
EM100422,Welcome,Version_B,2024-12-18,Desktop,South,Returning,1,0,0,0,0,0,2024-12-16
EM100423,Promotional,Version_A,2025-05-15,Mobile,South,Returning,1,0,0,0,0,0,2025-05-12
EM100424,Welcome,Version_B,2025-03-15,Tablet,South,VIP,1,0,0,0,0,0,2025-03-10
EM100425,Promotional,Version_B,2025-06-15,Mobile,West,Returning,1,0,0,0,0,0,2025-06-09
EM100426,Promotional,Version_A,2025-02-06,Mobile,South,New,1,0,0,0,0,0,2025-02-03
EM100427,Newsletter,Version_B,2024-12-17,Mobile,West,New,1,1,1,0,0,0,2024-12-16
EM100428,Promotional,Version_A,2025-06-07,Mobile,West,New,1,1,0,0,0,0,2025-06-02
EM100429,Welcome,Version_B,2025-01-13,Mobile,North,New,1,1,1,0,0,0,2025-01-13
EM100430,Welcome,Version_A,2025-02-28,Tablet,South,VIP,1,1,1,1,0,0,2025-02-24
EM100431,Newsletter,Version_A,2025-01-24,Mobile,North,New,1,1,1,1,0,0,2025-01-20
EM100432,Promotional,Version_B,2025-03-30,Mobile,North,VIP,1,0,0,0,0,0,2025-03-24
EM100433,Welcome,Version_A,2025-06-15,Desktop,South,New,1,1,0,0,0,0,2025-06-09
EM100434,Welcome,Version_B,2025-02-11,Desktop,West,New,1,1,1,0,0,0,2025-02-10
EM100435,Newsletter,Version_A,2025-01-23,Desktop,West,VIP,1,0,0,0,0,0,2025-01-20
EM100436,Welcome,Version_A,2025-01-28,Mobile,West,New,1,1,0,0,0,0,2025-01-27
EM100437,Newsletter,Version_B,2025-05-13,Desktop,South,Returning,1,1,0,0,0,0,2025-05-12
EM100438,Newsletter,Version_A,2024-12-29,Mobile,West,VIP,0,0,0,0,0,1,2024-12-23
EM100439,Welcome,Version_A,2024-12-31,Mobile,North,VIP,1,1,0,0,0,0,2024-12-30
EM100440,Welcome,Version_B,2025-04-01,Mobile,East,Returning,1,0,0,0,0,0,2025-03-31
EM100441,Newsletter,Version_B,2025-01-08,Mobile,South,VIP,1,1,0,0,0,0,2025-01-06
EM100442,Promotional,Version_B,2025-01-26,Mobile,East,Returning,1,0,0,0,0,0,2025-01-20
EM100443,Promotional,Version_B,2025-06-11,Desktop,North,New,1,0,0,0,0,0,2025-06-09
EM100444,Newsletter,Version_A,2025-02-13,Mobile,East,Returning,1,1,1,1,0,0,2025-02-10
EM100445,Newsletter,Version_B,2025-06-05,Desktop,North,VIP,1,0,0,0,0,0,2025-06-02
EM100446,Newsletter,Version_A,2025-04-24,Mobile,East,Returning,1,1,0,0,0,0,2025-04-21
EM100447,Newsletter,Version_B,2025-05-27,Mobile,East,New,1,1,0,0,0,0,2025-05-26
EM100448,Promotional,Version_A,2025-01-11,Mobile,West,Returning,1,1,0,0,0,0,2025-01-06
EM100449,Welcome,Version_B,2025-03-31,Tablet,East,Returning,1,1,0,0,0,0,2025-03-31
EM100450,Newsletter,Version_B,2025-04-17,Desktop,North,New,1,1,1,0,0,0,2025-04-14
EM100451,Promotional,Version_B,2025-06-05,Tablet,North,Returning,1,0,0,0,0,0,2025-06-02
EM100452,Promotional,Version_B,2025-03-08,Desktop,North,Returning,1,0,0,0,0,0,2025-03-03
EM100453,Newsletter,Version_B,2025-05-12,Desktop,South,Returning,1,1,0,0,0,0,2025-05-12
EM100454,Welcome,Version_B,2025-01-10,Desktop,North,New,1,0,0,0,0,0,2025-01-06
EM100455,Promotional,Version_A,2025-03-07,Desktop,South,New,1,0,0,0,0,0,2025-03-03
EM100456,Welcome,Version_A,2025-03-24,Mobile,North,Returning,1,1,0,0,0,0,2025-03-24
EM100457,Promotional,Version_A,2025-02-28,Mobile,South,Returning,1,1,1,0,0,0,2025-02-24
EM100458,Welcome,Version_A,2025-01-18,Mobile,East,New,1,1,0,0,0,0,2025-01-13
EM100459,Welcome,Version_B,2025-06-08,Mobile,East,New,1,1,1,0,0,0,2025-06-02
EM100460,Welcome,Version_B,2025-03-21,Mobile,North,New,1,1,0,0,0,0,2025-03-17
EM100461,Promotional,Version_B,2025-03-24,Mobile,South,Returning,1,0,0,0,0,0,2025-03-24
EM100462,Newsletter,Version_B,2025-05-14,Mobile,West,VIP,1,0,0,0,0,0,2025-05-12
EM100463,Promotional,Version_B,2024-12-27,Mobile,West,Returning,1,0,0,0,0,0,2024-12-23
EM100464,Newsletter,Version_A,2025-05-21,Tablet,West,VIP,1,0,0,0,0,0,2025-05-19
EM100465,Promotional,Version_A,2025-05-11,Mobile,East,Returning,1,1,0,0,0,0,2025-05-05
EM100466,Promotional,Version_A,2024-12-20,Mobile,East,Returning,1,1,0,0,0,0,2024-12-16
EM100467,Newsletter,Version_A,2025-05-10,Desktop,South,New,0,0,0,0,0,1,2025-05-05
EM100468,Welcome,Version_B,2025-02-26,Mobile,North,Returning,1,0,0,0,1,0,2025-02-24
EM100469,Newsletter,Version_B,2024-12-24,Mobile,East,New,1,0,0,0,0,0,2024-12-23
EM100470,Welcome,Version_B,2025-01-04,Mobile,North,Returning,1,0,0,0,0,0,2024-12-30
EM100471,Newsletter,Version_B,2025-04-20,Mobile,West,New,1,1,0,0,0,0,2025-04-14
EM100472,Welcome,Version_B,2025-02-08,Mobile,West,New,1,1,0,0,0,0,2025-02-03
EM100473,Newsletter,Version_A,2025-02-09,Mobile,North,New,1,0,0,0,0,0,2025-02-03
EM100474,Promotional,Version_B,2025-04-23,Mobile,South,Returning,1,0,0,0,0,0,2025-04-21
EM100475,Newsletter,Version_A,2025-01-22,Desktop,West,New,1,1,0,0,0,0,2025-01-20
EM100476,Welcome,Version_A,2025-02-13,Desktop,South,New,1,0,0,0,0,0,2025-02-10
EM100477,Promotional,Version_A,2025-06-05,Desktop,West,VIP,1,0,0,0,0,0,2025-06-02
EM100478,Newsletter,Version_A,2025-04-03,Mobile,East,Returning,1,0,0,0,0,0,2025-03-31
EM100479,Promotional,Version_A,2025-05-19,Mobile,West,New,1,0,0,0,0,0,2025-05-19
EM100480,Promotional,Version_A,2025-05-09,Desktop,South,New,1,0,0,0,0,0,2025-05-05
EM100481,Promotional,Version_B,2024-12-28,Mobile,East,New,1,0,0,0,0,0,2024-12-23
EM100482,Promotional,Version_B,2025-06-15,Desktop,West,Returning,1,1,0,0,0,0,2025-06-09
EM100483,Promotional,Version_A,2025-02-11,Mobile,East,Returning,1,0,0,0,0,0,2025-02-10
EM100484,Promotional,Version_A,2025-04-02,Desktop,East,New,1,0,0,0,0,0,2025-03-31
EM100485,Newsletter,Version_B,2025-05-10,Mobile,West,VIP,1,0,0,0,0,0,2025-05-05
EM100486,Welcome,Version_A,2025-01-24,Mobile,North,New,1,0,0,0,0,0,2025-01-20
EM100487,Promotional,Version_B,2025-05-03,Desktop,North,New,1,1,0,0,0,0,2025-04-28
EM100488,Newsletter,Version_B,2025-05-11,Desktop,South,VIP,0,0,0,0,0,1,2025-05-05
EM100489,Newsletter,Version_A,2025-05-25,Mobile,South,New,1,0,0,0,0,0,2025-05-19
EM100490,Promotional,Version_A,2025-04-18,Tablet,West,VIP,1,0,0,0,0,0,2025-04-14
EM100491,Promotional,Version_A,2025-01-19,Mobile,East,Returning,1,0,0,0,0,0,2025-01-13
EM100492,Promotional,Version_A,2025-01-04,Mobile,East,New,1,0,0,0,0,0,2024-12-30
EM100493,Welcome,Version_A,2025-02-08,Desktop,North,Returning,1,0,0,0,0,0,2025-02-03
EM100494,Promotional,Version_B,2025-01-24,Desktop,North,Returning,1,1,1,0,0,0,2025-01-20
EM100495,Promotional,Version_A,2025-04-20,Tablet,East,VIP,1,0,0,0,0,0,2025-04-14
EM100496,Promotional,Version_B,2025-06-01,Mobile,East,New,1,1,0,0,0,0,2025-05-26
EM100497,Welcome,Version_B,2025-06-03,Mobile,South,New,1,0,0,0,0,0,2025-06-02
EM100498,Newsletter,Version_A,2025-03-30,Desktop,East,New,1,0,0,0,0,0,2025-03-24
EM100499,Newsletter,Version_A,2025-03-10,Mobile,East,Returning,1,1,1,1,0,0,2025-03-10
EM100500,Promotional,Version_A,2025-01-21,Mobile,West,New,1,0,0,0,0,0,2025-01-20
EM100501,Promotional,Version_A,2025-05-09,Mobile,East,New,1,0,0,0,0,0,2025-05-05
EM100502,Promotional,Version_B,2024-12-22,Mobile,North,VIP,1,0,0,0,1,0,2024-12-16
EM100503,Newsletter,Version_A,2025-05-11,Mobile,North,New,1,0,0,0,0,0,2025-05-05
EM100504,Promotional,Version_B,2025-03-30,Mobile,South,New,1,0,0,0,0,0,2025-03-24
EM100505,Welcome,Version_A,2025-05-09,Desktop,South,Returning,1,0,0,0,0,0,2025-05-05
EM100506,Newsletter,Version_A,2025-04-01,Desktop,West,Returning,1,0,0,0,0,0,2025-03-31
EM100507,Newsletter,Version_B,2025-04-23,Mobile,South,New,1,0,0,0,0,0,2025-04-21
EM100508,Newsletter,Version_B,2025-06-02,Mobile,East,New,1,1,1,0,0,0,2025-06-02
EM100509,Newsletter,Version_A,2025-02-16,Mobile,East,New,1,0,0,0,0,0,2025-02-10
EM100510,Promotional,Version_A,2025-01-27,Mobile,West,New,1,1,1,0,0,0,2025-01-27
EM100511,Promotional,Version_B,2025-06-11,Desktop,North,Returning,1,1,0,0,0,0,2025-06-09
EM100512,Newsletter,Version_A,2025-03-25,Tablet,East,Returning,1,0,0,0,0,0,2025-03-24
EM100513,Newsletter,Version_A,2025-03-30,Desktop,East,Returning,1,0,0,0,0,0,2025-03-24
EM100514,Welcome,Version_B,2025-02-17,Desktop,West,Returning,1,1,0,0,0,0,2025-02-17
EM100515,Welcome,Version_A,2025-02-17,Mobile,North,Returning,1,0,0,0,0,0,2025-02-17
EM100516,Promotional,Version_B,2025-04-11,Mobile,South,Returning,1,0,0,0,0,0,2025-04-07
EM100517,Newsletter,Version_B,2025-04-17,Tablet,East,VIP,1,0,0,0,0,0,2025-04-14
EM100518,Newsletter,Version_B,2025-06-14,Tablet,North,Returning,1,1,1,1,0,0,2025-06-09
EM100519,Welcome,Version_B,2025-04-01,Mobile,West,Returning,1,0,0,0,0,0,2025-03-31
EM100520,Promotional,Version_B,2025-03-19,Mobile,West,New,1,0,0,0,0,0,2025-03-17
EM100521,Promotional,Version_B,2025-05-30,Desktop,North,New,1,0,0,0,0,0,2025-05-26
EM100522,Newsletter,Version_B,2025-04-29,Mobile,West,Returning,0,0,0,0,0,1,2025-04-28
EM100523,Newsletter,Version_A,2025-02-19,Desktop,South,New,1,1,0,0,0,0,2025-02-17
EM100524,Newsletter,Version_A,2025-04-04,Desktop,North,Returning,1,0,0,0,0,0,2025-03-31
EM100525,Promotional,Version_B,2025-02-28,Mobile,South,Returning,1,0,0,0,0,0,2025-02-24
EM100526,Promotional,Version_B,2025-02-01,Tablet,West,Returning,0,0,0,0,0,1,2025-01-27
EM100527,Promotional,Version_A,2025-05-27,Tablet,South,Returning,1,0,0,0,0,0,2025-05-26
EM100528,Welcome,Version_B,2024-12-21,Tablet,South,New,1,1,0,0,0,0,2024-12-16
EM100529,Newsletter,Version_A,2024-12-29,Mobile,South,New,0,0,0,0,0,1,2024-12-23
EM100530,Newsletter,Version_B,2025-03-09,Mobile,South,VIP,1,1,0,0,0,0,2025-03-03
EM100531,Newsletter,Version_B,2025-05-16,Desktop,North,New,0,0,0,0,0,1,2025-05-12
EM100532,Newsletter,Version_B,2025-01-21,Mobile,West,Returning,1,1,0,0,0,0,2025-01-20
EM100533,Promotional,Version_A,2025-01-20,Mobile,West,New,1,1,0,0,0,0,2025-01-20
EM100534,Newsletter,Version_B,2025-04-15,Mobile,East,New,1,0,0,0,0,0,2025-04-14
EM100535,Newsletter,Version_A,2024-12-30,Desktop,South,New,0,0,0,0,0,1,2024-12-30
EM100536,Newsletter,Version_A,2024-12-15,Mobile,South,Returning,1,1,0,0,0,0,2024-12-09
EM100537,Welcome,Version_A,2025-06-07,Mobile,East,New,1,0,0,0,0,0,2025-06-02
EM100538,Promotional,Version_B,2025-06-12,Mobile,East,New,1,1,0,0,0,0,2025-06-09
EM100539,Welcome,Version_A,2025-01-20,Desktop,South,New,1,0,0,0,0,0,2025-01-20
